product_id,store_id,order_date,selling_price,customer_id,order_id
P0051,S0087,11/2/2023,2309,1111112896,1111170482
P0451,S0083,3/28/2022,1925,1111119252,1111170483
P0390,S0101,8/24/2023,1917,1111115229,1111170484
P0362,S0001,2/16/2021,4914,1111114589,1111170485
P0220,S0084,6/5/2020,632,1111113318,1111170486
P0324,S0122,1/22/2022,4902,1111118652,1111170487
P0051,S0132,12/7/2022,3920,1111116841,1111170488
P0718,S0037,9/28/2021,437,1111122041,1111170489
P0641,S0097,3/30/2023,4393,1111111631,1111170490
P0240,S0048,4/14/2021,1889,1111112631,1111170491
P0436,S0042,4/5/2023,1679,1111113687,1111170492
P0366,S0125,8/27/2022,853,1111111618,1111170493
P0428,S0029,10/21/2023,3284,1111120471,1111170494
P0255,S0038,1/30/2022,3171,1111121350,1111170495
P0061,S0094,7/5/2021,2037,1111117245,1111170496
P0201,S0031,9/13/2021,2315,1111116106,1111170497
P0212,S0051,1/29/2022,3764,1111112507,1111170498
P0239,S0095,4/15/2023,2906,1111113249,1111170499
P0730,S0028,8/25/2021,2914,1111116081,1111170500
P0255,S0065,12/16/2020,3401,1111120872,1111170501
P0324,S0036,3/11/2021,4821,1111119429,1111170502
P0167,S0024,1/29/2022,3551,1111117438,1111170503
P0177,S0038,3/29/2023,1566,1111116720,1111170504
P0456,S0113,11/8/2023,1888,1111121683,1111170505
P0055,S0083,1/29/2021,4379,1111112724,1111170506
P0388,S0020,1/15/2020,4733,1111116594,1111170507
P0694,S0016,7/27/2022,3458,1111120932,1111170508
P0730,S0112,5/20/2021,3059,1111113682,1111170509
P0539,S0043,8/17/2020,934,1111116651,1111170510
P0100,S0032,3/31/2023,3961,1111121671,1111170511
P0018,S0020,12/27/2021,2356,1111115207,1111170512
P0694,S0007,12/15/2020,4628,1111112907,1111170513
P0325,S0144,3/5/2020,3049,1111115022,1111170514
P0658,S0108,7/9/2023,1610,1111114627,1111170515
P0223,S0012,1/20/2020,4501,1111112293,1111170516
P0483,S0077,9/28/2022,3762,1111115987,1111170517
P0179,S0131,6/22/2023,4464,1111113862,1111170518
P0197,S0026,7/21/2022,3810,1111114296,1111170519
P0408,S0108,6/22/2021,3081,1111114804,1111170520
P0680,S0110,4/1/2020,3384,1111119107,1111170521
P0241,S0070,11/15/2023,868,1111112562,1111170522
P0269,S0142,1/22/2021,254,1111112329,1111170523
P0229,S0090,1/8/2022,3455,1111121340,1111170524
P0212,S0087,9/22/2023,726,1111121981,1111170525
P0463,S0048,7/12/2021,4981,1111117201,1111170526
P0705,S0031,4/27/2020,4953,1111117822,1111170527
P0015,S0091,10/10/2022,3516,1111117107,1111170528
P0399,S0063,10/20/2022,1462,1111116950,1111170529
P0689,S0004,10/7/2021,1962,1111112843,1111170530
P0455,S0083,10/20/2023,255,1111111992,1111170531
P0165,S0131,2/19/2020,3151,1111113161,1111170532
P0428,S0098,8/9/2022,1877,1111118996,1111170533
P0572,S0088,8/19/2020,3959,1111117880,1111170534
P0455,S0093,2/20/2021,4136,1111121763,1111170535
P0642,S0031,10/5/2023,2932,1111115816,1111170536
P0348,S0014,9/5/2022,4298,1111114112,1111170537
P0376,S0020,6/25/2023,3960,1111119044,1111170538
P0659,S0110,10/25/2022,952,1111111523,1111170539
P0465,S0138,8/21/2022,954,1111112354,1111170540
P0741,S0097,1/18/2022,4143,1111114393,1111170541
P0333,S0036,6/10/2023,3119,1111122019,1111170542
P0739,S0013,1/17/2022,739,1111114966,1111170543
P0525,S0013,9/9/2020,2285,1111112846,1111170544
P0466,S0023,4/24/2023,4736,1111111576,1111170545
P0048,S0031,2/20/2023,4359,1111120682,1111170546
P0103,S0010,10/26/2022,1028,1111114085,1111170547
P0333,S0032,11/27/2023,2139,1111121431,1111170548
P0055,S0144,3/20/2023,2065,1111121834,1111170549
P0584,S0022,3/14/2022,4458,1111122182,1111170550
P0536,S0121,6/15/2020,2452,1111115366,1111170551
P0459,S0078,10/12/2021,497,1111118316,1111170552
P0242,S0101,5/30/2021,4911,1111120144,1111170553
P0324,S0123,9/3/2022,3923,1111113595,1111170554
P0730,S0094,1/22/2021,2840,1111120638,1111170555
P0498,S0034,10/22/2021,3966,1111112337,1111170556
P0729,S0030,1/23/2023,1739,1111113871,1111170557
P0442,S0028,7/13/2021,3006,1111112822,1111170558
P0014,S0096,4/20/2023,1000,1111117182,1111170559
P0364,S0012,12/4/2020,670,1111119196,1111170560
P0421,S0099,5/11/2020,868,1111114102,1111170561
P0286,S0086,9/19/2020,722,1111119061,1111170562
P0317,S0066,4/10/2021,417,1111118663,1111170563
P0435,S0138,11/26/2023,4881,1111112176,1111170564
P0275,S0064,8/8/2021,2503,1111118404,1111170565
P0355,S0055,1/1/2021,515,1111118902,1111170566
P0173,S0110,9/24/2020,3958,1111119154,1111170567
P0548,S0029,3/28/2020,1031,1111118307,1111170568
P0703,S0056,2/29/2020,2349,1111121157,1111170569
P0663,S0053,1/24/2023,2072,1111114801,1111170570
P0204,S0053,3/16/2021,2457,1111112978,1111170571
P0318,S0111,3/27/2022,4270,1111117452,1111170572
P0694,S0122,6/29/2021,1935,1111118843,1111170573
P0039,S0116,5/10/2022,1740,1111116474,1111170574
P0180,S0028,3/19/2022,1033,1111116831,1111170575
P0431,S0103,6/14/2022,667,1111114799,1111170576
P0061,S0085,5/11/2020,4377,1111114108,1111170577
P0585,S0061,3/31/2023,647,1111113804,1111170578
P0579,S0105,1/8/2020,4144,1111121271,1111170579
P0428,S0026,10/31/2023,2947,1111121886,1111170580
P0510,S0001,1/18/2022,1648,1111114688,1111170581
P0287,S0026,4/22/2021,1927,1111118208,1111170582
P0699,S0051,9/5/2020,274,1111121540,1111170583
P0169,S0139,6/13/2020,417,1111113975,1111170584
P0506,S0137,6/2/2021,3047,1111116676,1111170585
P0436,S0023,3/13/2022,581,1111114680,1111170586
P0664,S0046,6/9/2023,3447,1111115473,1111170587
P0500,S0002,2/17/2021,1933,1111117525,1111170588
P0660,S0102,3/18/2020,2208,1111119022,1111170589
P0324,S0108,4/13/2021,809,1111117126,1111170590
P0175,S0086,4/2/2020,1181,1111121701,1111170591
P0129,S0089,7/19/2020,2174,1111111951,1111170592
P0509,S0061,10/17/2023,4381,1111115002,1111170593
P0015,S0012,5/21/2022,393,1111119671,1111170594
P0366,S0094,5/19/2023,805,1111121213,1111170595
P0017,S0013,7/23/2020,1229,1111114174,1111170596
P0571,S0066,1/8/2021,224,1111117198,1111170597
P0608,S0060,4/27/2023,4906,1111119780,1111170598
P0379,S0085,12/6/2021,551,1111111730,1111170599
P0219,S0091,9/20/2022,325,1111117508,1111170600
P0621,S0048,4/3/2020,555,1111119586,1111170601
P0177,S0046,3/23/2020,3225,1111111335,1111170602
P0047,S0043,11/24/2023,3281,1111114268,1111170603
P0499,S0041,8/24/2021,4554,1111113006,1111170604
P0549,S0048,8/19/2021,2147,1111115679,1111170605
P0144,S0137,7/8/2023,3655,1111118703,1111170606
P0068,S0008,4/12/2022,3117,1111120897,1111170607
P0197,S0113,9/15/2022,2093,1111112946,1111170608
P0399,S0104,12/15/2020,2186,1111113712,1111170609
P0051,S0008,3/21/2022,1709,1111111257,1111170610
P0435,S0065,11/27/2020,1316,1111117672,1111170611
P0590,S0123,3/13/2020,4196,1111111672,1111170612
P0347,S0113,5/28/2022,3625,1111121850,1111170613
P0054,S0102,1/23/2021,2203,1111120554,1111170614
P0079,S0025,12/7/2022,2373,1111120093,1111170615
P0096,S0090,7/27/2022,2207,1111113146,1111170616
P0689,S0106,12/14/2021,2067,1111112178,1111170617
P0694,S0056,4/23/2023,1028,1111119693,1111170618
P0179,S0094,7/31/2020,3399,1111111213,1111170619
P0204,S0039,12/26/2020,2589,1111115515,1111170620
P0657,S0013,2/1/2022,3628,1111113839,1111170621
P0575,S0113,5/17/2021,2407,1111120225,1111170622
P0026,S0023,3/14/2021,390,1111121597,1111170623
P0454,S0020,9/2/2020,3021,1111119577,1111170624
P0602,S0115,10/16/2023,3701,1111115609,1111170625
P0201,S0023,9/16/2020,4835,1111112654,1111170626
P0549,S0091,1/29/2020,482,1111116678,1111170627
P0572,S0041,2/7/2020,389,1111119685,1111170628
P0110,S0020,9/2/2020,1885,1111114104,1111170629
P0587,S0066,11/26/2021,2713,1111119466,1111170630
P0657,S0013,9/28/2020,2573,1111115306,1111170631
P0275,S0050,10/23/2021,599,1111112661,1111170632
P0392,S0048,6/3/2022,572,1111112513,1111170633
P0657,S0105,12/10/2022,1214,1111112789,1111170634
P0565,S0046,10/23/2021,2108,1111112672,1111170635
P0512,S0077,1/14/2021,508,1111115801,1111170636
P0047,S0110,7/5/2023,3620,1111120477,1111170637
P0179,S0012,9/24/2021,4569,1111120914,1111170638
P0498,S0123,3/27/2022,425,1111116392,1111170639
P0060,S0126,7/27/2021,4176,1111113670,1111170640
P0206,S0084,2/19/2022,1944,1111111626,1111170641
P0454,S0090,10/26/2023,2061,1111111806,1111170642
P0483,S0065,6/20/2023,1088,1111117130,1111170643
P0140,S0021,1/15/2023,3607,1111114667,1111170644
P0068,S0055,4/23/2022,4298,1111111920,1111170645
P0051,S0139,6/23/2020,2033,1111119361,1111170646
P0408,S0063,9/25/2020,3390,1111120540,1111170647
P0125,S0052,10/18/2021,2020,1111116431,1111170648
P0451,S0046,12/29/2023,4614,1111120920,1111170649
P0635,S0001,3/14/2021,3264,1111120284,1111170650
P0536,S0110,12/24/2023,2181,1111118523,1111170651
P0350,S0031,11/29/2021,1450,1111120428,1111170652
P0131,S0041,5/9/2023,1738,1111117536,1111170653
P0219,S0056,3/1/2021,3504,1111115999,1111170654
P0154,S0102,7/23/2021,2651,1111113775,1111170655
P0348,S0039,12/10/2023,1498,1111118783,1111170656
P0260,S0138,4/30/2022,4483,1111113938,1111170657
P0332,S0084,11/6/2021,155,1111115414,1111170658
P0325,S0113,9/7/2020,2585,1111117560,1111170659
P0615,S0055,5/24/2022,1427,1111112797,1111170660
P0591,S0043,8/2/2020,954,1111120417,1111170661
P0613,S0096,6/5/2023,1227,1111111122,1111170662
P0129,S0023,11/7/2023,2514,1111116261,1111170663
P0716,S0005,6/29/2023,4087,1111118686,1111170664
P0504,S0078,2/9/2021,679,1111117239,1111170665
P0421,S0061,12/6/2020,3183,1111117957,1111170666
P0261,S0027,5/19/2021,701,1111115906,1111170667
P0346,S0090,3/19/2021,1089,1111122043,1111170668
P0531,S0144,4/21/2022,4195,1111118736,1111170669
P0445,S0085,7/16/2023,1466,1111120845,1111170670
P0534,S0095,3/18/2022,677,1111114942,1111170671
P0018,S0037,8/5/2020,1133,1111114241,1111170672
P0451,S0060,11/2/2021,4021,1111113004,1111170673
P0324,S0035,9/8/2020,1764,1111121103,1111170674
P0704,S0062,4/5/2021,664,1111121104,1111170675
P0729,S0126,11/19/2021,1818,1111111725,1111170676
P0185,S0002,10/3/2020,4410,1111113404,1111170677
P0204,S0036,10/18/2022,482,1111115809,1111170678
P0364,S0071,5/13/2021,1014,1111112937,1111170679
P0242,S0028,6/17/2020,4168,1111119643,1111170680
P0212,S0137,12/28/2021,4145,1111117816,1111170681
P0458,S0026,9/18/2022,2835,1111113913,1111170682
P0587,S0061,3/16/2023,3108,1111120216,1111170683
P0587,S0071,6/29/2020,1139,1111116843,1111170684
P0211,S0001,8/3/2022,1164,1111119446,1111170685
P0157,S0028,3/25/2021,3307,1111114300,1111170686
P0015,S0104,4/9/2023,200,1111115133,1111170687
P0346,S0065,11/23/2021,4709,1111120338,1111170688
P0294,S0122,4/29/2020,1889,1111119863,1111170689
P0436,S0084,10/30/2020,1043,1111111811,1111170690
P0162,S0040,8/24/2021,4326,1111120449,1111170691
P0182,S0040,12/7/2021,3503,1111114433,1111170692
P0615,S0113,4/21/2021,3004,1111113903,1111170693
P0080,S0126,7/4/2022,3335,1111112924,1111170694
P0490,S0048,9/15/2022,2840,1111114292,1111170695
P0348,S0050,2/11/2023,1954,1111114312,1111170696
P0297,S0031,10/27/2023,4173,1111117567,1111170697
P0255,S0050,6/27/2022,1855,1111116498,1111170698
P0015,S0061,5/13/2020,1097,1111117332,1111170699
P0206,S0025,12/20/2020,3395,1111111796,1111170700
P0129,S0138,3/27/2022,4908,1111113169,1111170701
P0269,S0082,8/17/2022,1984,1111114492,1111170702
P0548,S0020,12/30/2020,1164,1111118683,1111170703
P0067,S0144,6/29/2021,124,1111112476,1111170704
P0140,S0040,11/10/2021,4229,1111117066,1111170705
P0015,S0121,3/20/2021,4343,1111119511,1111170706
P0639,S0081,8/19/2022,923,1111114156,1111170707
P0569,S0131,7/17/2023,1467,1111121387,1111170708
P0348,S0086,11/23/2020,1728,1111114594,1111170709
P0162,S0061,8/24/2020,2605,1111122146,1111170710
P0132,S0025,12/24/2022,614,1111119231,1111170711
P0239,S0055,6/11/2021,1997,1111117175,1111170712
P0311,S0039,1/17/2021,3086,1111119328,1111170713
P0035,S0035,5/9/2021,3724,1111121025,1111170714
P0140,S0001,7/7/2020,1629,1111117107,1111170715
P0498,S0028,8/14/2020,2627,1111118901,1111170716
P0017,S0020,5/30/2021,1018,1111111578,1111170717
P0532,S0028,8/11/2020,1363,1111120325,1111170718
P0548,S0060,8/1/2023,2008,1111121485,1111170719
P0514,S0015,7/3/2021,687,1111114430,1111170720
P0446,S0015,2/1/2021,2735,1111117554,1111170721
P0174,S0028,11/18/2022,1036,1111115591,1111170722
P0614,S0040,5/21/2023,1732,1111114696,1111170723
P0325,S0092,8/18/2020,2473,1111112046,1111170724
P0703,S0117,9/4/2022,2453,1111120615,1111170725
P0171,S0070,4/16/2023,1266,1111119256,1111170726
P0399,S0094,8/11/2022,2550,1111115795,1111170727
P0241,S0072,4/16/2022,4415,1111118301,1111170728
P0336,S0012,9/17/2020,4381,1111115994,1111170729
P0549,S0130,10/30/2022,4448,1111117524,1111170730
P0249,S0126,6/14/2020,2970,1111118903,1111170731
P0173,S0126,4/20/2022,2931,1111113283,1111170732
P0590,S0011,12/26/2020,4492,1111117278,1111170733
P0041,S0094,11/6/2022,672,1111119062,1111170734
P0331,S0048,11/20/2022,2478,1111120377,1111170735
P0007,S0048,6/9/2020,1238,1111121247,1111170736
P0249,S0012,12/15/2021,720,1111117557,1111170737
P0017,S0129,4/28/2023,422,1111121710,1111170738
P0412,S0097,9/7/2020,388,1111113428,1111170739
P0602,S0135,4/18/2021,173,1111116942,1111170740
P0187,S0085,9/3/2020,4105,1111122098,1111170741
P0459,S0110,9/20/2023,310,1111115523,1111170742
P0649,S0066,9/4/2023,1867,1111114378,1111170743
P0055,S0018,9/4/2023,522,1111116680,1111170744
P0428,S0096,4/14/2022,1870,1111111332,1111170745
P0427,S0060,9/30/2023,3810,1111112827,1111170746
P0660,S0104,10/17/2021,825,1111111534,1111170747
P0018,S0018,8/3/2020,444,1111119717,1111170748
P0651,S0056,6/18/2022,3760,1111112444,1111170749
P0695,S0048,10/18/2021,370,1111118932,1111170750
P0406,S0092,9/5/2021,868,1111113728,1111170751
P0218,S0055,3/11/2021,1986,1111113738,1111170752
P0704,S0002,2/26/2020,2786,1111116051,1111170753
P0005,S0012,10/16/2020,4278,1111115090,1111170754
P0572,S0022,11/7/2020,4961,1111111922,1111170755
P0389,S0067,4/14/2021,2498,1111111737,1111170756
P0195,S0049,10/31/2021,2784,1111121371,1111170757
P0271,S0050,2/12/2022,3787,1111113988,1111170758
P0671,S0013,12/5/2022,4169,1111120687,1111170759
P0171,S0135,2/21/2020,2295,1111114349,1111170760
P0649,S0107,1/18/2020,160,1111116143,1111170761
P0412,S0012,4/16/2023,4895,1111112767,1111170762
P0721,S0040,2/2/2020,125,1111114738,1111170763
P0671,S0001,11/29/2022,530,1111119977,1111170764
P0094,S0108,12/8/2020,3480,1111120520,1111170765
P0412,S0055,4/2/2020,1287,1111120942,1111170766
P0078,S0082,11/3/2020,2164,1111116234,1111170767
P0696,S0028,2/27/2022,3076,1111112154,1111170768
P0275,S0082,12/28/2020,4180,1111116447,1111170769
P0419,S0110,8/26/2023,133,1111121860,1111170770
P0039,S0133,7/4/2022,3697,1111122180,1111170771
P0572,S0103,5/4/2020,1481,1111115125,1111170772
P0264,S0097,4/24/2023,4407,1111120351,1111170773
P0195,S0024,1/9/2021,3087,1111113725,1111170774
P0304,S0142,12/18/2022,1723,1111112000,1111170775
P0293,S0020,8/10/2020,2517,1111119690,1111170776
P0655,S0104,3/10/2020,1012,1111114516,1111170777
P0129,S0040,7/21/2022,294,1111114033,1111170778
P0333,S0112,1/12/2022,3389,1111115889,1111170779
P0525,S0101,6/9/2022,3480,1111115105,1111170780
P0694,S0014,9/12/2023,4500,1111111348,1111170781
P0055,S0143,11/12/2023,2814,1111118331,1111170782
P0392,S0013,1/19/2020,2841,1111120248,1111170783
P0490,S0126,3/29/2022,2144,1111121586,1111170784
P0680,S0093,11/3/2021,3712,1111121573,1111170785
P0297,S0023,5/16/2022,255,1111115139,1111170786
P0565,S0027,2/28/2021,2224,1111111361,1111170787
P0446,S0023,9/10/2020,3708,1111111136,1111170788
P0587,S0087,2/13/2023,2393,1111117474,1111170789
P0611,S0045,7/11/2023,3810,1111113253,1111170790
P0249,S0066,4/8/2022,2960,1111122181,1111170791
P0522,S0020,10/8/2020,2979,1111112757,1111170792
P0140,S0066,4/30/2023,1603,1111115609,1111170793
P0458,S0060,4/14/2021,934,1111113168,1111170794
P0466,S0048,8/5/2022,444,1111118963,1111170795
P0322,S0028,8/9/2021,3037,1111119087,1111170796
P0548,S0138,8/1/2023,2094,1111118173,1111170797
P0497,S0043,8/10/2020,302,1111114224,1111170798
P0721,S0142,6/15/2022,662,1111117474,1111170799
P0125,S0082,10/16/2021,1006,1111114459,1111170800
P0433,S0026,3/26/2021,1854,1111111602,1111170801
P0721,S0085,12/7/2020,4003,1111112599,1111170802
P0536,S0008,4/25/2023,1309,1111119997,1111170803
P0694,S0039,8/26/2023,651,1111121091,1111170804
P0517,S0144,12/24/2020,4119,1111120684,1111170805
P0130,S0085,4/13/2021,1078,1111115039,1111170806
P0283,S0028,4/3/2023,638,1111113264,1111170807
P0361,S0097,1/25/2021,728,1111119078,1111170808
P0317,S0043,12/6/2023,3353,1111115662,1111170809
P0061,S0067,8/5/2023,4497,1111112827,1111170810
P0103,S0102,8/3/2023,962,1111119533,1111170811
P0458,S0067,7/25/2021,2719,1111119737,1111170812
P0171,S0109,10/20/2020,956,1111118924,1111170813
P0116,S0092,10/26/2022,915,1111121206,1111170814
P0587,S0115,1/15/2023,2198,1111116806,1111170815
P0218,S0086,7/21/2020,4445,1111118811,1111170816
P0035,S0095,3/29/2021,2666,1111113434,1111170817
P0318,S0059,8/10/2021,2446,1111118705,1111170818
P0435,S0043,6/10/2023,4889,1111112189,1111170819
P0286,S0089,11/3/2021,1709,1111117531,1111170820
P0035,S0010,8/9/2021,2081,1111117768,1111170821
P0500,S0038,12/2/2022,681,1111121866,1111170822
P0174,S0026,12/29/2023,4159,1111113177,1111170823
P0711,S0026,4/21/2020,2072,1111119823,1111170824
P0711,S0062,12/23/2020,1105,1111115416,1111170825
P0436,S0120,7/15/2021,3485,1111119539,1111170826
P0164,S0013,11/26/2022,834,1111121950,1111170827
P0499,S0075,11/22/2020,3229,1111120774,1111170828
P0520,S0090,3/16/2022,3223,1111112291,1111170829
P0047,S0040,1/1/2020,3438,1111111682,1111170830
P0035,S0143,7/22/2022,2888,1111121141,1111170831
P0424,S0012,9/15/2020,120,1111120751,1111170832
P0729,S0024,1/6/2021,518,1111115941,1111170833
P0078,S0028,6/10/2023,2314,1111122138,1111170834
P0480,S0031,4/10/2020,114,1111114895,1111170835
P0360,S0115,11/10/2021,4180,1111113289,1111170836
P0169,S0108,2/10/2022,1817,1111113018,1111170837
P0131,S0070,9/21/2023,683,1111117423,1111170838
P0260,S0032,11/9/2020,4727,1111117316,1111170839
P0332,S0065,10/18/2020,2112,1111112544,1111170840
P0055,S0013,4/23/2021,1748,1111116229,1111170841
P0436,S0125,1/12/2020,779,1111113254,1111170842
P0642,S0088,6/1/2023,1403,1111119210,1111170843
P0537,S0040,8/15/2023,3087,1111112880,1111170844
P0282,S0108,10/1/2020,3955,1111115502,1111170845
P0266,S0070,4/3/2022,1916,1111117302,1111170846
P0427,S0056,2/28/2023,4938,1111120565,1111170847
P0664,S0087,7/14/2021,1736,1111121234,1111170848
P0054,S0060,9/28/2021,1582,1111116346,1111170849
P0051,S0058,3/28/2021,3761,1111119150,1111170850
P0186,S0138,3/4/2023,1561,1111112781,1111170851
P0051,S0082,9/11/2022,873,1111112495,1111170852
P0459,S0008,4/15/2020,4499,1111114798,1111170853
P0116,S0099,3/28/2022,1635,1111120466,1111170854
P0296,S0120,11/17/2021,864,1111117798,1111170855
P0364,S0144,10/26/2020,4746,1111121632,1111170856
P0663,S0052,10/28/2023,2151,1111120837,1111170857
P0712,S0015,4/15/2022,3658,1111114729,1111170858
P0147,S0078,4/24/2021,506,1111118727,1111170859
P0219,S0066,8/12/2020,1929,1111115811,1111170860
P0651,S0102,5/5/2021,342,1111119440,1111170861
P0615,S0001,10/4/2020,386,1111116253,1111170862
P0665,S0067,1/31/2020,3641,1111118830,1111170863
P0527,S0036,4/29/2020,591,1111116667,1111170864
P0742,S0085,9/13/2020,401,1111117508,1111170865
P0090,S0130,8/13/2022,1974,1111115083,1111170866
P0694,S0137,11/27/2023,3253,1111112666,1111170867
P0397,S0141,12/13/2020,2686,1111113348,1111170868
P0171,S0019,8/20/2022,4514,1111117092,1111170869
P0699,S0085,4/17/2022,521,1111116021,1111170870
P0466,S0066,8/17/2023,3168,1111112290,1111170871
P0527,S0015,12/27/2021,783,1111114445,1111170872
P0341,S0020,8/29/2021,907,1111114420,1111170873
P0018,S0040,10/7/2023,1357,1111112620,1111170874
P0574,S0126,2/16/2023,3030,1111118589,1111170875
P0399,S0049,8/4/2022,4794,1111120345,1111170876
P0185,S0009,1/3/2022,4216,1111116800,1111170877
P0377,S0060,5/3/2022,4738,1111114274,1111170878
P0390,S0120,12/27/2020,2471,1111113359,1111170879
P0204,S0015,10/6/2021,2133,1111111528,1111170880
P0110,S0097,2/4/2022,2475,1111112383,1111170881
P0182,S0121,3/6/2023,427,1111116154,1111170882
P0364,S0058,8/28/2020,2829,1111112545,1111170883
P0512,S0043,5/14/2023,1856,1111114052,1111170884
P0660,S0001,12/25/2022,4435,1111111535,1111170885
P0239,S0018,12/9/2020,567,1111118303,1111170886
P0548,S0023,3/4/2022,2417,1111115482,1111170887
P0297,S0112,7/27/2023,3600,1111111460,1111170888
P0317,S0028,1/16/2023,2924,1111111730,1111170889
P0571,S0108,1/24/2023,2501,1111115987,1111170890
P0170,S0095,3/28/2021,1910,1111120342,1111170891
P0637,S0110,4/21/2022,3539,1111112632,1111170892
P0418,S0090,9/17/2023,3779,1111114823,1111170893
P0425,S0126,7/27/2022,1013,1111118895,1111170894
P0341,S0065,6/29/2022,3584,1111122193,1111170895
P0665,S0013,6/9/2021,2348,1111113397,1111170896
P0664,S0019,8/14/2020,4819,1111113172,1111170897
P0603,S0038,10/20/2021,1273,1111113091,1111170898
P0175,S0060,12/18/2020,444,1111119607,1111170899
P0419,S0062,12/12/2021,4694,1111118592,1111170900
P0602,S0055,7/31/2020,235,1111116902,1111170901
P0297,S0063,3/12/2020,264,1111121512,1111170902
P0511,S0094,5/14/2021,1473,1111112572,1111170903
P0333,S0063,4/30/2020,705,1111117225,1111170904
P0477,S0015,6/22/2022,3608,1111121607,1111170905
P0266,S0072,4/30/2023,4613,1111111794,1111170906
P0714,S0115,8/4/2020,4760,1111118684,1111170907
P0501,S0112,7/12/2021,2150,1111117510,1111170908
P0099,S0012,9/7/2023,3187,1111118693,1111170909
P0431,S0071,11/30/2021,3346,1111117430,1111170910
P0654,S0109,9/11/2021,896,1111122196,1111170911
P0549,S0144,6/19/2022,3979,1111119554,1111170912
P0490,S0018,5/23/2023,1570,1111111604,1111170913
P0511,S0126,3/31/2023,1267,1111111851,1111170914
P0182,S0070,1/29/2020,570,1111112491,1111170915
P0212,S0101,4/7/2023,4156,1111111316,1111170916
P0428,S0097,5/10/2021,4549,1111114289,1111170917
P0269,S0063,6/1/2021,2059,1111112542,1111170918
P0657,S0045,12/2/2022,1925,1111112345,1111170919
P0297,S0020,1/20/2020,461,1111120830,1111170920
P0261,S0026,8/15/2022,4288,1111116394,1111170921
P0096,S0066,5/1/2021,2652,1111120760,1111170922
P0261,S0041,7/3/2023,550,1111117792,1111170923
P0318,S0064,2/2/2023,1931,1111114324,1111170924
P0042,S0125,4/7/2021,1765,1111120020,1111170925
P0416,S0023,4/18/2023,1061,1111114909,1111170926
P0035,S0001,12/24/2023,1631,1111116237,1111170927
P0297,S0025,12/8/2021,382,1111119707,1111170928
P0185,S0021,12/28/2022,1169,1111115571,1111170929
P0506,S0142,2/12/2020,4673,1111113058,1111170930
P0212,S0055,2/27/2023,3202,1111111848,1111170931
P0569,S0001,7/6/2020,2441,1111118662,1111170932
P0548,S0054,11/23/2020,300,1111111456,1111170933
P0182,S0073,1/17/2022,206,1111114058,1111170934
P0089,S0038,4/15/2021,3995,1111112828,1111170935
P0433,S0056,4/23/2023,4237,1111116498,1111170936
P0436,S0009,4/15/2020,350,1111120198,1111170937
P0536,S0139,12/15/2020,2017,1111120384,1111170938
P0613,S0108,11/22/2020,3006,1111113714,1111170939
P0548,S0105,9/8/2020,1846,1111119741,1111170940
P0018,S0001,8/8/2023,4085,1111120076,1111170941
P0355,S0115,12/10/2020,490,1111120421,1111170942
P0716,S0066,5/29/2020,3175,1111114733,1111170943
P0524,S0110,5/6/2020,2758,1111113117,1111170944
P0525,S0048,6/28/2020,941,1111114969,1111170945
P0059,S0126,10/30/2020,247,1111120999,1111170946
P0157,S0048,3/7/2020,745,1111116632,1111170947
P0611,S0028,3/9/2022,779,1111117687,1111170948
P0340,S0056,8/26/2022,224,1111115892,1111170949
P0587,S0004,11/29/2021,2602,1111116710,1111170950
P0514,S0050,12/9/2022,2205,1111120724,1111170951
P0680,S0031,1/10/2020,3057,1111113883,1111170952
P0663,S0112,6/5/2020,739,1111115137,1111170953
P0733,S0005,12/25/2021,1778,1111116035,1111170954
P0333,S0060,4/2/2022,541,1111121031,1111170955
P0099,S0113,1/19/2021,4443,1111115692,1111170956
P0198,S0132,1/8/2020,2491,1111115372,1111170957
P0574,S0022,12/30/2020,4436,1111117472,1111170958
P0453,S0075,12/12/2021,795,1111120773,1111170959
P0110,S0104,10/16/2020,494,1111112865,1111170960
P0353,S0070,9/17/2022,959,1111116183,1111170961
P0509,S0113,9/22/2023,763,1111118742,1111170962
P0651,S0004,4/13/2020,2572,1111112701,1111170963
P0587,S0131,12/21/2021,3561,1111113057,1111170964
P0322,S0142,4/9/2020,3363,1111118344,1111170965
P0548,S0119,12/26/2023,3652,1111113738,1111170966
P0177,S0035,11/13/2020,4978,1111121417,1111170967
P0716,S0132,5/19/2021,3489,1111116518,1111170968
P0390,S0077,1/17/2022,1428,1111113657,1111170969
P0242,S0070,8/23/2023,643,1111120114,1111170970
P0166,S0095,12/23/2023,3015,1111117384,1111170971
P0129,S0071,1/15/2020,154,1111116355,1111170972
P0140,S0124,3/19/2023,1002,1111115330,1111170973
P0500,S0093,1/27/2023,1031,1111121284,1111170974
P0161,S0055,8/6/2023,4290,1111119958,1111170975
P0406,S0108,11/9/2021,937,1111116642,1111170976
P0286,S0002,12/13/2022,3790,1111115005,1111170977
P0590,S0122,11/14/2023,836,1111118281,1111170978
P0277,S0085,6/21/2020,4258,1111115919,1111170979
P0177,S0062,12/13/2023,2474,1111114925,1111170980
P0389,S0067,7/24/2020,3847,1111113067,1111170981
P0585,S0013,3/6/2022,4310,1111116899,1111170982
P0223,S0046,2/26/2023,1208,1111114465,1111170983
P0018,S0117,5/4/2020,4457,1111122085,1111170984
